club_id,club_name,city,state,country,address,timestamp_updated,distance,course_id,course_name,num_holes,has_gps,zip_code,lat,lng
141520610927182000,Briarwood Golf Club,Caledonia,MI,USA,2900 92Nd St Se,2022-11-10 11:37:41,,012141520851737654630,Front + Back,18,True,,44.62453615102899,-90.55433444643958
141520610927182000,Briarwood Golf Club,Caledonia,MI,USA,2900 92Nd St Se,2022-11-10 11:37:41,,013141520851737654630,Front + East,18,True,,40.769527374306904,-73.18807175544688
141520610927182000,Briarwood Golf Club,Caledonia,MI,USA,2900 92Nd St Se,2022-11-10 11:37:41,,021141520851737654630,Back + Front,18,True,,38.1611595196497,-114.238723433688
141520610927182000,Briarwood Golf Club,Caledonia,MI,USA,2900 92Nd St Se,2022-11-10 11:37:41,,022141520851737654630,Back + Back,18,True,,26.56993750600431,-120.4146216406498
141520610927182000,Briarwood Golf Club,Caledonia,MI,USA,2900 92Nd St Se,2022-11-10 11:37:41,,023141520851737654630,Back + East,18,True,,34.60275731087127,-111.0927389948296
141520610927182000,Briarwood Golf Club,Caledonia,MI,USA,2900 92Nd St Se,2022-11-10 11:37:41,,031141520851737654630,East + Front,18,True,,33.70906729752955,-78.8624705786136
141520610927182000,Briarwood Golf Club,Caledonia,MI,USA,2900 92Nd St Se,2022-11-10 11:37:41,,032141520851737654630,East + Back,18,True,,30.88704853629222,-122.98685605431206
141520610927182000,Briarwood Golf Club,Caledonia,MI,USA,2900 92Nd St Se,2022-11-10 11:37:41,,033141520851737654630,East + East,18,True,,42.47316597185605,-91.15907051393808
141520610927386000,Broadmoor Country Club,Caledonia,MI,USA,7725 Kraft Ave Se,2022-10-03 06:33:44,,012141520851928791231,Broadmoor,18,True,,36.78727566193508,-67.19949258421963
141520610928190000,Burning Oak Country Club,Roscommon,MI,USA,"4345 Redwood Dr,",2022-10-17 04:54:19,,012141520852218904446,Redwood,18,True,,26.421494895411104,-75.31363836200292
141520610928594000,Calderone Golf Club,Grass Lake,MI,USA,4490 Willis Rd,2022-10-19 12:38:16,,012141520852376208199,Calderone,18,True,,29.898256859481982,-94.72203184403769
141520610929273000,Cascade Hills Country Club,Grand Rapids,MI,USA,3725 Cascade Rd Se,2023-01-20 10:19:34,,011141520852671205713,East + East,18,True,,41.469612149264165,-121.30466323668011
141520610929273000,Cascade Hills Country Club,Grand Rapids,MI,USA,3725 Cascade Rd Se,2023-01-20 10:19:34,,012141520852671205713,East + West,18,True,,26.298669723486597,-76.72593939658256
141520610929273000,Cascade Hills Country Club,Grand Rapids,MI,USA,3725 Cascade Rd Se,2023-01-20 10:19:34,,013141520852671205713,East + South,18,True,,45.66630892859634,-90.22005536193174
141520610929273000,Cascade Hills Country Club,Grand Rapids,MI,USA,3725 Cascade Rd Se,2023-01-20 10:19:34,,021141520852671205713,West + East,18,True,,36.76905417435154,-118.32636610454752
141520610929273000,Cascade Hills Country Club,Grand Rapids,MI,USA,3725 Cascade Rd Se,2023-01-20 10:19:34,,022141520852671205713,West + West,18,True,,36.40522942356715,-119.55013639809934
141520610929273000,Cascade Hills Country Club,Grand Rapids,MI,USA,3725 Cascade Rd Se,2023-01-20 10:19:34,,023141520852671205713,West + South,18,True,,39.19942334346126,-72.1821275898819
141520610929273000,Cascade Hills Country Club,Grand Rapids,MI,USA,3725 Cascade Rd Se,2023-01-20 10:19:34,,031141520852671205713,South + East,18,True,,45.00347721058593,-86.1425989763874
141520610929273000,Cascade Hills Country Club,Grand Rapids,MI,USA,3725 Cascade Rd Se,2023-01-20 10:19:34,,032141520852671205713,South + West,18,True,,33.08738187752039,-76.84710540434888
141520610929273000,Cascade Hills Country Club,Grand Rapids,MI,USA,3725 Cascade Rd Se,2023-01-20 10:19:34,,033141520852671205713,South + South,18,True,,41.33860952095351,-73.96171219418302
141520610929555000,Cedar Chase Golf Club,Cedar Springs,MI,USA,7551 - 17 Mile Rd Ne,2022-11-10 13:21:22,,012141520852845635417,Cedar Chase,18,True,,38.53284660292503,-91.79979251620279
141520610931080000,Cheshire Hills Golf Club,Allegan,MI,USA,3829 102Nd Ave,2023-02-22 11:07:24,,011141520853453580670,Blue Bird + Blue Bird,18,True,,31.068823766407007,-94.95425508341228
141520610931080000,Cheshire Hills Golf Club,Allegan,MI,USA,3829 102Nd Ave,2023-02-22 11:07:24,,012141520853453580670,Blue Bird + Red Fox,18,True,,46.35155803054201,-100.00704733592526
141520610931080000,Cheshire Hills Golf Club,Allegan,MI,USA,3829 102Nd Ave,2023-02-22 11:07:24,,013141520853453580670,Blue Bird + White Tail,18,True,,44.322429299215,-106.5963600928759
141520610931080000,Cheshire Hills Golf Club,Allegan,MI,USA,3829 102Nd Ave,2023-02-22 11:07:24,,021141520853453580670,Red Fox + Blue Bird,18,True,,40.84973536703647,-99.76499865647573
141520610929363000,Cascades Golf Club,Jackson,MI,USA,1992 Warren Ave,2022-11-04 13:36:51,,0121249961527458,18-hole course,18,True,49203.0,45.65068677569337,-80.0643450217765
141520610931080000,Cheshire Hills Golf Club,Allegan,MI,USA,3829 102Nd Ave,2023-02-22 11:07:24,,022141520853453580670,Red Fox + Red Fox,18,True,,46.06829885829359,-90.04905715103104
141520610931080000,Cheshire Hills Golf Club,Allegan,MI,USA,3829 102Nd Ave,2023-02-22 11:07:24,,023141520853453580670,Red Fox + White Tail,18,True,,42.09691748030413,-73.17525138375717
141520610931080000,Cheshire Hills Golf Club,Allegan,MI,USA,3829 102Nd Ave,2023-02-22 11:07:24,,031141520853453580670,White Tail + Blue Bird,18,True,,45.31163889981785,-99.25494881166628
141520610931080000,Cheshire Hills Golf Club,Allegan,MI,USA,3829 102Nd Ave,2023-02-22 11:07:24,,032141520853453580670,White Tail + Red Fox,18,True,,41.82475975776514,-89.7490825631767
141520610931080000,Cheshire Hills Golf Club,Allegan,MI,USA,3829 102Nd Ave,2023-02-22 11:07:24,,033141520853453580670,White Tail + White Tail,18,True,,41.39169961178497,-88.34285546746584
141520610954209000,Clear Lake Golf Club,Big Rapids,MI,USA,14777 150Th Ave,2022-12-19 05:55:24,,01214152086528793998,Clear Lake,18,True,,39.85420004940994,-90.64284984090341
141520610932963000,Crestview Golf Course,Zeeland,MI,USA,6279 96Th Ave,2023-03-20 10:06:42,,012141520854423766590,Crestview,18,True,,43.20522902509832,-84.20126783326705
141520610933557000,Crystal Springs Country Club,Caledonia,MI,USA,7177 Kalamazoo Ave Se,2023-05-23 10:59:59,,012141520854754836074,StoneWater,18,True,,28.359540301318592,-111.21332356242547
141520610934056000,Deer Run Golf Course,Lowell,MI,USA,13955 Cascade Se,2023-05-26 10:58:27,,012141520854984237125,Deer Run,18,True,,46.40755057440079,-95.24937694037932
141520610934390000,Devils Lake Golf Course,Manitou Beach,MI,USA,14600 Us 223,2023-04-11 06:49:54,,012141520855159247268,Devils Lake,18,True,,46.18197766347424,-118.94814200826808
1440527928401990,Diamond Springs Golf Course,Hamilton,MI,USA,3400 34Th Street,2023-09-18 21:33:11,,0121440527928396252,Diamond Springs Golf Course,18,True,,25.127140570831717,-102.67318442043307
141520610935718000,Egypt Valley  Country Club,Ada,MI,USA,7333 Knapp St Ne,2023-04-22 10:14:03,,012141520855717947274,Ridge,18,True,,45.03185825394982,-96.68340196366677
141520610935718000,Egypt Valley  Country Club,Ada,MI,USA,7333 Knapp St Ne,2023-04-22 10:14:03,,012141520855684997091,Valley,18,True,,27.616514691919825,-87.12831791306053
141520610936467000,Escanaba Country Club,Escanaba,MI,USA,1800 10Th Ave S,2023-05-31 14:24:52,,012141520856043788783,Escanaba,18,True,,32.770274686170154,-69.80700570322946
1473455152271900,Farmington Hills golf Club - Farmington Hills - MI,Farmington Hills ,Mi,USA,37777 Eleven Mile Court,2023-07-26 03:32:20,,0121473455152271058,Farmington Hills golf club,18,True,,42.97512948362751,-90.1229375409111
141520610938014000,Four Lakes Country Club,Edwardsburg,MI,USA,22786 Us Hwy 12 E,2023-07-11 07:58:13,,012141520856866101488,Four Lakes,18,True,,28.41338432044993,-81.82289951182409
141520610937465000,Flint Golf Club,Flint,MI,USA,3100 Lakewood Dr,2023-09-20 04:59:18,,012141520856614575135,Flint,18,True,48507.0,44.83570889703833,-95.60344356100546
141520610939752000,Gleneagle Golf Club,Hudsonville,MI,USA,6150 14Th Ave,2023-06-03 12:13:52,,012141520857852331220,18-hole course,18,True,,45.18971844551695,-88.18047675339983
141520610940316000,Golf Club at Thornapple Pointe,Grand Rapids,MI,USA,7211 48Th St. Se,2023-06-13 12:59:09,,0121315851163855,18-hole course,18,False,,37.076937104602465,-120.88129036933951
141520610940715000,Gracewil Country Club,Grand Rapids,MI,USA,2597 4 Mile Rd Nw,2023-08-26 09:38:00,,012141520858238082180,East,18,True,,24.555878481753826,-110.22864347003839
141520610940715000,Gracewil Country Club,Grand Rapids,MI,USA,2597 4 Mile Rd Nw,2023-08-26 09:38:00,,012141520858270595593,West,18,True,,31.56883122368138,-103.98884454621354
1688840253149870,Grand Beach Golf Course, New Buffalo,MI,USA,48200 Perkins Blvd,2023-08-30 14:00:29,,0121688840933834651,18-hole course,18,True,,39.812108682718964,-97.56447016940413
141520610981680000,Grand Rapids/Sparta Moose Family Center and Privat,Sparta,MI,USA,11510 N Division,2023-06-21 06:42:15,,011141520878359008665,Grand Rapids Sparta Moose,9,True,,48.914237275858156,-122.34938596344352
141520610941464000,Grand View Golf Course,New Era,MI,USA,5464 68Th Ave,2023-08-30 04:56:47,,012141520858651721826,Grand View,18,True,,40.18409600376886,-116.86944056520466
141520610943181000,Gull Lake View Resort,Augusta,MI,USA,7417 N 38Th St,2023-08-20 18:44:01,,0121309630107101,Bedford Valley,18,True,,30.88829287381028,-108.92665818794548
141520610943181000,Gull Lake View Resort,Augusta,MI,USA,7417 N 38Th St,2023-08-20 18:44:01,,012141520859380203435,East,18,True,,40.23887420933824,-68.58753654377341
141520610943181000,Gull Lake View Resort,Augusta,MI,USA,7417 N 38Th St,2023-08-20 18:44:01,,012141520859446004180,Stonehedge North,18,True,,37.889489667608785,-105.7601935533483
141520610943181000,Gull Lake View Resort,Augusta,MI,USA,7417 N 38Th St,2023-08-20 18:44:01,,012141520859489869152,Stonehedge South,18,True,,43.883123726306536,-97.01007868306694
141520610943181000,Gull Lake View Resort,Augusta,MI,USA,7417 N 38Th St,2023-08-20 18:44:01,,012141520859412781775,West,18,True,,27.06954555203998,-113.61350198782874
141520610944289000,Hawks Head Golf Club,South Haven,MI,USA,523 Hawksnest Drive,2023-07-17 04:22:16,,0121317070403301,18-hole course,18,False,,43.412911279115804,-89.53479253755495
141520610944484000,Heather Hills Golf Club,Romeo,MI,USA,3100 Mckail Rd,2023-07-19 12:29:54,,012141520860192906381,18-hole course,18,True,,37.92150433128758,-108.70200839728227
141520610945442000,Hickory Ridge Golf Club,Galesburg,MI,USA,65 N 30Th St,2024-07-22 09:45:08,,011141520860827859012,Blue + Blue,18,True,,48.45960034202875,-112.98088692616402
141520610945442000,Hickory Ridge Golf Club,Galesburg,MI,USA,65 N 30Th St,2024-07-22 09:45:08,,012141520860827859012,Blue + White,18,True,,32.93902677858299,-95.00498820305398
141520610945442000,Hickory Ridge Golf Club,Galesburg,MI,USA,65 N 30Th St,2024-07-22 09:45:08,,013141520860827859012,Blue + Red,18,True,,40.20429549672575,-124.68030340425652
141520610945442000,Hickory Ridge Golf Club,Galesburg,MI,USA,65 N 30Th St,2024-07-22 09:45:08,,021141520860827859012,White + Blue,18,True,,47.685872901889596,-124.55498464868869
141520610945442000,Hickory Ridge Golf Club,Galesburg,MI,USA,65 N 30Th St,2024-07-22 09:45:08,,022141520860827859012,White + White,18,True,,26.957826208517496,-112.27967539991272
141520610945442000,Hickory Ridge Golf Club,Galesburg,MI,USA,65 N 30Th St,2024-07-22 09:45:08,,023141520860827859012,White + Red,18,True,,47.8158203004888,-122.86775829620395
141520610945442000,Hickory Ridge Golf Club,Galesburg,MI,USA,65 N 30Th St,2024-07-22 09:45:08,,031141520860827859012,Red + Blue,18,True,,41.58523082313884,-118.72743813532713
141520610945442000,Hickory Ridge Golf Club,Galesburg,MI,USA,65 N 30Th St,2024-07-22 09:45:08,,032141520860827859012,Red + White,18,True,,26.091423824772992,-105.32391068606617
141520610945442000,Hickory Ridge Golf Club,Galesburg,MI,USA,65 N 30Th St,2024-07-22 09:45:08,,033141520860827859012,Red + Red,18,True,,31.916800659045393,-78.39751740335595
141520610945742000,Highland Golf Club,Escanaba,MI,USA,Us Hwy 2 & 41,2024-04-13 15:28:18,,012141520861016607355,Highland,18,True,,42.092147559672725,-91.7837495418449
141520610946346000,Huckleberry Creek Golf Course,Pewamo,MI,USA,2900 N Hubbardston Rd,2023-09-14 16:52:00,,012141520861210548188,Huckleberry Creek,18,True,,26.07926819703174,-95.23172804521852
141520610947514000,Indian Run Golf Course,Scotts,MI,USA,6359 E Rs Ave,2024-12-19 09:55:42,,0121408481532519398,18-hole course,18,True,,38.943612567407726,-107.95844528022644
141520610947689000,Indian Trails Golf Course,Grand Rapids,MI,USA,2776 Kalamazoo Ave Se,2023-10-05 00:44:12,,012141520861826823499,Indian Trails,18,True,,33.03925112129333,-70.89731962703416
141520610947978000,Interlochen Golf Club,Interlochen,MI,USA,10586 Us Hwy 31 S,2023-10-14 06:29:48,,012141520861960666031,Interlochen,18,True,,39.91177600374961,-101.94715091409473
141520610948328000,Ironwood Golf Course,Byron Center,MI,USA,3750 64Th St,2024-04-29 07:24:13,,012141520862092914987,Ironwood,18,True,,25.53931222800876,-119.94292104611381
141520610948977000,Kent Country Club,Grand Rapids,MI,USA,1600 College Ave Ne,2023-10-10 13:58:39,,012141520862584549981,Kent,18,True,,46.17431328897588,-89.16976740301794
141520610949256000,Kings Challenge Golf Club,Cedar,MI,USA,4600 Club Drive,2024-07-31 15:06:04,,01214152086274258731,Manitou Passage,18,True,,48.72189903625325,-118.38992473227194
141520610951173000,Leland Country Club,Leland,MI,USA,184 N 5Th St,2024-11-08 07:19:15,,012141520863626936775,Leland,18,True,,48.60667629177162,-104.95446976726834
141520610952846000,Manistee National Golf Club ,Manistee,MI,USA,4797 Us 31 S,2024-01-04 07:05:26,,012141520864378718877,Canthooke Valley,18,False,,43.12864545418379,-95.53690759121677
141520610952846000,Manistee National Golf Club ,Manistee,MI,USA,4797 Us 31 S,2024-01-04 07:05:26,,012141520864413017797,Cutters Ridge ,18,False,,27.64690947269624,-74.23789318846966
1463417651455680,Manitou Passage Golf Club,Cedar,MI,USA,4600 Club Drive,2024-08-03 18:26:17,,0121463417651449733,Manitou Passage Golf Club,18,True,,43.34382665303421,-96.34200558752146
141520610953140000,Maple Hill Golf Course,Grandville,MI,USA,5555 Ivanrest Ave Sw,2023-02-27 07:55:12,,012141520864549654160,Maple Hill,18,False,,25.010687097818355,-84.22304277910202
141520610953584000,Marquette Trails Golf Club,Baldwin,MI,USA,6409 West 76Th St,2024-10-24 04:12:45,,012141520864921345084,Marquette Trails,18,True,,24.94913241178416,-67.3516633322782
141520610954748000,Michigan Tech University Golf Club,Houghton,MI,USA,46789 Us 41,2024-01-23 16:21:56,,012141520865426975045,Piligram/Portage,18,True,,32.482696336619696,-117.36502771280215
141520610956645000,North Kent Golf Course,Rockford,MI,USA,11029 Stout Ave Ne,2024-08-13 16:44:33,,012141520866589208259,North Kent,18,True,,36.60654847399131,-109.04759583615312
141520610957144000,Northwood Golf Course,Fremont,MI,USA,2888 S Comstock Ave,2024-08-17 17:22:26,,012141520866771266280,18-hole course,18,True,,43.647287076552026,-102.08877050271015
141520610957144000,Northwood Golf Course,Fremont,MI,USA,2888 S Comstock Ave,2024-08-17 17:22:26,,0121572552752773207,Northwood Seniors,18,False,,41.47052703541218,-100.50636542702598
141520610957264000,Oak Crest Golf Club,Norway,MI,USA,N1475 Us Hwy 8,2024-02-20 06:14:16,,01214152086684120559,Oak Crest,18,True,,35.5385471220775,-101.13388452564372
1682474181413510,Old Mill Golf Club,Schoolcraft,MI,USA,6101 W Xy Ave,2023-04-26 03:13:54,,012168247459543823,18-hole course,18,True,,31.233704818379582,-72.29917686382254
141520610958252000,Olde Mill Golf Course,Schoolcraft,MI,USA,6101 W Xy Ave,2021-04-14 16:19:39,,012141520867325585288,Olde Mill,18,False,,49.312504866165895,-83.53938746499486
141520610958447000,Orchard Hills Golf Club,Shelbyville,MI,USA,714 -125Th Ave,2024-09-20 15:45:45,,011141520867432410694,Front + Front,18,True,,35.0457476893376,-89.70172234458121
141520610958447000,Orchard Hills Golf Club,Shelbyville,MI,USA,714 -125Th Ave,2024-09-20 15:45:45,,012141520867432410694,Front + Back,18,True,,35.67558953330115,-107.03614010702887
141520610958447000,Orchard Hills Golf Club,Shelbyville,MI,USA,714 -125Th Ave,2024-09-20 15:45:45,,013141520867432410694,Front + East,18,True,,28.48494822512849,-77.1662571103253
141520610958447000,Orchard Hills Golf Club,Shelbyville,MI,USA,714 -125Th Ave,2024-09-20 15:45:45,,021141520867432410694,Back + Front,18,True,,44.25704874464067,-69.54400072460417
141520610958447000,Orchard Hills Golf Club,Shelbyville,MI,USA,714 -125Th Ave,2024-09-20 15:45:45,,022141520867432410694,Back + Back,18,True,,41.73007414193913,-77.3167686084596
141520610958447000,Orchard Hills Golf Club,Shelbyville,MI,USA,714 -125Th Ave,2024-09-20 15:45:45,,023141520867432410694,Back + East,18,True,,29.912910122846185,-124.90912149406189
141520610958447000,Orchard Hills Golf Club,Shelbyville,MI,USA,714 -125Th Ave,2024-09-20 15:45:45,,031141520867432410694,East + Front,18,True,,26.45484968690096,-88.04708078771128
141520610958447000,Orchard Hills Golf Club,Shelbyville,MI,USA,714 -125Th Ave,2024-09-20 15:45:45,,032141520867432410694,East + Back,18,True,,41.400658585208035,-122.0308020883504
141520610958447000,Orchard Hills Golf Club,Shelbyville,MI,USA,714 -125Th Ave,2024-09-20 15:45:45,,033141520867432410694,East + East,18,True,,40.75126694801772,-110.0419259802177
141520610959615000,Pigeon Creek Golf Club,West Olive,MI,USA,10195 120Th Ave,2024-08-26 14:45:22,,01214152086807492432,18-hole course,18,False,,31.224530723607604,-121.54367267868548
1179023523372,Pigeon Creek Golf Course,West Olive,MI,USA,10195 120Th Avenue,2023-09-20 08:15:03,,0121179023523372,18-hole course,18,False,,48.156534236691364,-89.94035739244903
141520610961986000,Portage Lake Golf Club,Houghton,MI,USA,46789 Us 41,2024-12-03 17:19:17,,012141520869220294058,Portage Lake,18,True,,28.170950152715726,-85.13286143938899
141520610962660000,Quail Ridge Golf Club,Ada,MI,USA,8375 36Th St Se,2021-04-14 16:19:39,,012141520869478095156,Quail Ridge,18,False,,35.199511625192585,-118.35222606601884
141520610962840000,Railside Golf Club,Byron Center,MI,USA,2500 76Th St Sw,2021-04-14 16:19:39,,012141520869542487093,Railside,18,False,,47.97542979394397,-102.71223020527356
141520610963713000,Red Fox Run Golf Course,Gwinn,MI,USA,217 5Th St,2021-04-14 16:19:39,,012141520869886294551,Red Fox Run,18,False,,34.88447518171579,-98.5084309257976
141520610964492000,Riverside Country Club,Menominee,MI,USA,3001 14Th Ave,2021-04-14 16:19:39,,012141520870162963919,Riverside,18,False,,40.351826306527556,-103.57077759865302
141520610966444000,Saskatoon Golf Club,Alto,MI,USA,9038 92Nd St,2024-04-14 11:18:44,,011141520871188740634,3 Hole,9,False,,34.3314166960142,-117.97263130607706
141520610966444000,Saskatoon Golf Club,Alto,MI,USA,9038 92Nd St,2024-04-14 11:18:44,,011141520871221057586,Blue,9,False,,31.248411187048685,-100.67361641521445
141520610966444000,Saskatoon Golf Club,Alto,MI,USA,9038 92Nd St,2024-04-14 11:18:44,,012141520871058427536,Blue/White,18,False,,48.983990666102585,-81.38252364744363
141520610966444000,Saskatoon Golf Club,Alto,MI,USA,9038 92Nd St,2024-04-14 11:18:44,,0111415208713467417,Gold,9,False,,34.62476661650061,-120.87690942558078
141520610966444000,Saskatoon Golf Club,Alto,MI,USA,9038 92Nd St,2024-04-14 11:18:44,,012141520871156332860,Gold/Red,18,False,,46.73810360649439,-120.34431300492822
141520610966444000,Saskatoon Golf Club,Alto,MI,USA,9038 92Nd St,2024-04-14 11:18:44,,011141520871333323946,Red,9,False,,30.142425189736755,-104.40005238788808
141520610966444000,Saskatoon Golf Club,Alto,MI,USA,9038 92Nd St,2024-04-14 11:18:44,,01214152087119166964,Red/Blue,18,False,,29.721378999413982,-70.31829161279111
141520610966444000,Saskatoon Golf Club,Alto,MI,USA,9038 92Nd St,2024-04-14 11:18:44,,0111712957940653018,Silver,9,False,,25.174288019822317,-86.1790417817959
141520610966444000,Saskatoon Golf Club,Alto,MI,USA,9038 92Nd St,2024-04-14 11:18:44,,011141520871254289044,White,9,False,,40.68019121583389,-85.59273713772615
141520610966838000,Scott Lake Country Club,Comstock Park,MI,USA,911 Hayes Rd Ne,2021-04-14 16:19:39,,011141520871577766597,Gold,9,False,,33.60506270328653,-103.9849601064033
141520610966838000,Scott Lake Country Club,Comstock Park,MI,USA,911 Hayes Rd Ne,2021-04-14 16:19:39,,012141520871512938268,Gold/Red,18,False,,45.99493516490534,-90.528830884336
141520610966838000,Scott Lake Country Club,Comstock Park,MI,USA,911 Hayes Rd Ne,2021-04-14 16:19:39,,012141520871471174258,Gold/White,18,False,,36.22090080890396,-124.41172844301995
141520610966838000,Scott Lake Country Club,Comstock Park,MI,USA,911 Hayes Rd Ne,2021-04-14 16:19:39,,011141520871610673642,Red,9,False,,48.58957378640446,-88.06480954392998
141520610966838000,Scott Lake Country Club,Comstock Park,MI,USA,911 Hayes Rd Ne,2021-04-14 16:19:39,,012141520871545386418,Red/White,18,False,,29.032228862665377,-71.96960067559834
141520610966838000,Scott Lake Country Club,Comstock Park,MI,USA,911 Hayes Rd Ne,2021-04-14 16:19:39,,011141520871643289743,White,9,False,,46.1015071520332,-89.43065815396668
141520610966923000,Selfridge Golf Course,Harrison Township,MI,USA,Bldg 599 Selfridge Ang Base,2021-04-14 16:19:39,,0121223835517269,18-hole course,18,False,,43.80194898740268,-74.26831547998148
141520610966923000,Selfridge Golf Course,Harrison Township,MI,USA,Bldg 599 Selfridge Ang Base,2021-04-14 16:19:39,,012141520871685712989,Selfridge,18,False,,43.6601416000578,-82.9621932259474
141520610966923000,Selfridge Golf Course,Harrison Township,MI,USA,Bldg 599 Selfridge Ang Base,2021-04-14 16:19:39,,0121241370740111,Selfridge Golf Course,18,False,,45.50579354334619,-117.99972371140068
141520610967303000,Sharp Park Golf Course,Jackson,MI,USA,2800 4Th St,2021-04-14 16:19:39,,012141520871934588740,Sharp Park,18,False,,43.412813536883206,-72.59866065752547
141520610967582000,Silver Lake Country Club,Rockford,MI,USA,7901 Greenbrier Cir Ne,2021-04-14 16:19:39,,012141520872120534190,Silver Lake,18,False,,40.04433270794189,-121.14190960662886
1404466611484240,Southmoore Golf Course,Burton,mi,USA,G-4312 S Dort Hwy,2021-04-14 16:19:14,,0121404466611477480,Southmoore Golf Course,18,False,,27.675861565771385,-93.99494910050089
141520610968526000,Spring Valley Golf Course,Hersey,MI,USA,18396 W Us 10,2021-04-14 16:19:39,,011141520872343566572,Spring Valley,9,False,,25.20907379943638,-116.74674678796964
141520610969085000,St Ignace Golf & Country Club,St. Ignace,MI,USA,West Us 2,2021-04-14 16:19:39,,011141520872644990878,St Ignace,9,False,,47.40650006361077,-124.32025061406745
141520610970498000,Sunnybrook Country Club,Grandville,MI,USA,624 Port Sheldon Rd Sw,2021-04-14 16:19:39,,012141520873119880994,Sunnybrook,18,False,,39.80519689175993,-100.49439921095679
1342142034750210,Tanglewood Golf Course,Sault Ste. Marie,MI,USA,2600 W. 16Th Avenue,2021-04-14 16:19:07,,0121342142034717124,18-hole course,18,False,,44.30022165377724,-107.86833444255713
1315963071793,The Beeches Golf Club,South Haven,MI,USA,09601 68Th Street,2021-04-14 16:19:08,,0121315963071790,Beeches Golf Club,18,True,,36.428612595713176,-96.78017234742984
141520610971836000,The Colonial Golf Course,Hart,MI,USA,2763 N 72Nd Ave,2021-04-14 16:19:39,,012141520873859729430,The Colonial,18,False,,27.32761089120176,-91.48464038080701
141520610972016000,The Emerald at Maple Creek,St. Johns,MI,USA,8103 N Us Hwy 27,2021-04-14 16:19:39,,012141520873941369865,18-hole course,18,False,,27.52445683484694,-122.46027195857988
141520610972385000,The Highlands,Grand Rapids,MI,USA,2715 Leonard St Nw,2021-04-14 16:19:39,,012141520874093909780,The Highlands,18,False,,41.5272476755419,-117.85776077722281
1595257075621770,Sweetgrass Golf Club,Harris,MI,USA,W399 Hwy 2,2021-04-14 16:20:11,,0121595257075621771,18-hole course,18,True,49845.0,35.148813217042516,-92.56218903387557
141520610972655000,The Legacy Golf Club,Ottawa Lake,MI,USA,7677 Us 223,2021-04-14 16:19:39,,012141520874233416677,The Legacy,18,True,,29.40702989702435,-105.07384007606774
1531600806943110,The Links at Cyrstal Lake,Pontiac,MI,USA,800 Golf Drive,2021-04-14 16:20:05,,0121531600806939221,The Links at Cyrstal Lake,18,False,,36.680297113702366,-82.66022790084165
1443377218928000,The Links at Rolling Meadows,Holland,MI,USA,380 W 48Th Street,2021-04-14 16:19:57,,0111443377218922176,The Links at Rolling Meadows,9,False,,26.000764130080306,-87.12440493910012
141520610974002000,The Pines Golf Course,Wyoming,MI,USA,5050 Byron Center Ave Sw,2021-04-14 16:19:40,,0121154030449149,18-hole course,18,False,,38.938638489607094,-75.89961905311498
141520610974002000,The Pines Golf Course,Wyoming,MI,USA,5050 Byron Center Ave Sw,2021-04-14 16:19:40,,012141520874895049243,The Pines,18,False,,31.117928639694444,-84.79010624753596
